Date,price
2011-08-17,100.04
2011-08-16,98.26
2011-08-12,97.4
2011-08-11,97.64
2011-08-10,98.89
2011-08-09,99.71
2011-08-08,98.79
2011-08-05,97.64
2011-08-04,99.9
2011-08-03,101.29
2011-08-02,103.8
2011-08-01,103.41
2011-07-29,100.14
2011-07-28,102.45
2011-07-27,106.39
2011-07-26,106.25
2011-07-25,107.69
2011-07-22,107.74
2011-07-21,106.3
2011-07-20,106.59
2011-07-19,107.6
2011-07-18,107.26
2011-07-15,107.5
2011-07-14,107.79
2011-07-13,106.73
2011-07-12,106.11
2011-07-11,106.25
2011-07-08,107.45
2011-07-07,109.19
2011-07-06,107.55
2011-07-05,109.71
2011-07-04,112.31
2011-07-01,112.22
2011-06-30,109.71
2011-06-29,110.29
2011-06-28,108.94
2011-06-27,108.99
2011-06-24,108.85
2011-06-23,108.56
2011-06-22,107.03
2011-06-21,108.94
2011-06-20,109.38
2011-06-17,111.34
2011-06-16,113.49
2011-06-15,111.82
2011-06-14,108.13
2011-06-13,108.23
2011-06-10,109.04
2011-06-09,109.85
2011-06-08,108.9
2011-06-07,109.85
2011-06-06,108.32
2011-06-03,110.24
2011-06-02,109.52
2011-06-01,108.94
2011-05-31,112.53
2011-05-30,108.08
2011-05-27,103.73
2011-05-26,104.78
2011-05-25,103.06
2011-05-24,100.95
2011-05-23,99.95
2011-05-20,98.61
2011-05-19,99.09
2011-05-18,99.23
2011-05-17,99.18
2011-05-16,95.88
2011-05-13,95.17
2011-05-12,94.59
2011-05-11,96.46
2011-05-10,96.27
2011-05-09,97.99
2011-05-06,97.7
2011-05-05,96.07
2011-05-04,96.12
2011-05-03,96.41
2011-05-02,96.84
2011-04-29,96.79
2011-04-28,94.26
2011-04-27,95.26
2011-04-26,97.46
2011-04-25,98.51
2011-04-21,98.71
2011-04-20,98.51
2011-04-19,97.84
2011-04-18,99.28
2011-04-15,98.75
2011-04-13,98.95
2011-04-11,98.18
2011-04-08,97.41
2011-04-07,95.45
2011-04-06,95.79
2011-04-05,93.39
2011-04-04,92.87
2011-04-01,92.73
2011-03-31,91.96
2011-03-30,91.62
2011-03-29,90.52
2011-03-28,91.39
2011-03-25,91.77
2011-03-24,91.43
2011-03-23,92.49
2011-03-22,91.82
2011-03-21,91.86
2011-03-18,92.82
2011-03-17,91.91
2011-03-16,93.87
2011-03-15,92.73
2011-03-14,92.87
2011-03-11,92.58
2011-03-10,92.53
2011-03-09,93.3
2011-03-08,94.21
2011-03-07,95.98
2011-03-04,98.47
2011-03-03,96.74
2011-03-01,96.41
2011-02-28,95.45
2011-02-25,94.69
2011-02-24,94.35
2011-02-23,93.97
2011-02-22,92.06
2011-02-21,92.44
2011-02-18,91.86
2011-02-17,95.84
2011-02-16,92.63
2011-02-15,88.61
2011-02-14,90.19
2011-02-11,87.84
2011-02-10,86.98
2011-02-09,86.84
2011-02-08,88.28
2011-02-07,88.85
2011-02-04,88.47
2011-02-03,88.95
2011-02-02,89.52
2011-02-01,89.14
2011-01-31,89.66
2011-01-28,86.89
2011-01-27,91.19
2011-01-25,94.35
2011-01-24,93.63
2011-01-21,94.02
2011-01-20,95.21
2011-01-19,95.84
2011-01-18,97.08
2011-01-17,94.93
2011-01-14,96.74
2011-01-13,96.6
2011-01-12,97.51
2011-01-11,98.47
2011-01-10,97.08
2011-01-07,95.84
2011-01-06,97.03
2011-01-05,98.71
2011-01-04,98.51
2011-01-03,96.27
2010-12-31,95.93
