Date,price
2011-07-26,1150.19
2011-07-25,1154.39
2011-07-22,1135.19
2011-07-21,1129.87
2011-07-20,1136.27
2011-07-19,1136.56
2011-07-18,1148.04
2011-07-15,1150.78
2011-07-14,1147.51
2011-07-13,1138.32
2011-07-12,1121.36
2011-07-11,1137.68
2011-07-08,1157.33
2011-07-07,1155.81
2011-07-06,1142.33
2011-07-05,1139.83
2011-07-04,1131.48
2011-07-01,1117.16
2011-06-30,1133.53
2011-06-29,1150.19
2011-06-28,1131.53
2011-06-27,1126.54
2011-06-24,1094.15
2011-06-23,1074.31
2011-06-22,1097.22
2011-06-21,1118.77
2011-06-20,1134.36
2011-06-17,1138.51
2011-06-16,1166.02
2011-06-15,1182.49
2011-06-14,1194.66
2011-06-13,1197.1
2011-06-10,1198.76
2011-06-09,1187.43
2011-06-08,1196.08
2011-06-07,1211.81
2011-06-06,1203.99
2011-06-03,1205.85
2011-06-02,1197.54
2011-06-01,1221.68
2011-05-31,1202.18
2011-05-30,1182.93
2011-05-27,1193.93
2011-05-26,1187.67
2011-05-25,1173.45
2011-05-24,1177.12
2011-05-23,1176.38
2011-05-20,1195.39
2011-05-19,1184.2
2011-05-18,1188.94
2011-05-17,1182.49
2011-05-16,1202.53
2011-05-13,1194.66
2011-05-12,1191.48
2011-05-11,1195.05
2011-05-10,1213.57
2011-05-09,1217.18
2011-05-06,1244.55
2011-05-05,1225.34
2011-05-04,1216.3
2011-05-03,1244.84
2011-05-02,1262.24
2011-04-29,1287.69
2011-04-28,1271.67
2011-04-27,1286.86
2011-04-26,1272.99
2011-04-25,1296.29
2011-04-22,1280.9
2011-04-21,1277.29
2011-04-20,1236.24
2011-04-19,1226.17
2011-04-18,1233.65
2011-04-15,1228.62
2011-04-14,1250.9
2011-04-13,1249.09
2011-04-12,1208.88
2011-04-11,1209.46
2011-04-08,1225.34
2011-04-07,1249.19
2011-04-06,1268
2011-04-05,1281.05
2011-04-04,1270.79
2011-04-01,1242.2
2011-03-31,1233.46
2011-03-30,1240.15
2011-03-29,1209.81
2011-03-28,1174.38
2011-03-25,1155.42
2011-03-24,1140.62
2011-03-23,1149.22
2011-03-22,1145.31
2011-03-21,1102.55
2011-03-18,1129.91
2011-03-17,1138.61
